Order ID,Purchase Date,Ship Date,Return Date,Returned,Continent,Country,City,Store ID,Store Name,Store Type,Channel,Priority,Payment Method,Promotion ID,Promotion Name,Customer ID,Customer Segment,Loyalty Tier,Salesperson ID,Salesperson Department,Product ID,Brand,Product Name,Category,Subcategory,SKU,Quantity,Unit Cost,Unit Price,Discount Amount,Tax Amount,Shipping Cost,Gross Sales,Net Sales,COGS,Gross Profit
O900145,2024-01-26,2024-06-17,2024-07-20,,,,,,,,,,,,,C00909,,,,,P0038,,,,,SKU-100037,,1194,1098,225,327,,8848,1877,524,101
O900146,2024-04-13,2024-10-14,2024-05-23,,,,,,,,,,,,,C00270,,,,,P0046,,,,,SKU-100045,,550,231,137,155,,2082,321,1214,647
O900147,2024-10-30,2024-03-15,2024-07-17,,,,,,,,,,,,,C00745,,,,,P0080,,,,,SKU-100079,,358,1312,287,171,,1244,3292,1063,443
O900148,2024-02-21,2024-12-04,2024-04-03,,,,,,,,,,,,,C00981,,,,,P0012,,,,,SKU-100011,,1383,1414,115,100,,544,4786,905,509
O900149,2024-08-20,2024-04-09,2024-12-22,,,,,,,,,,,,,C00619,,,,,P0078,,,,,SKU-100077,,1197,686,1377,586,,4136,172,996,243
O900150,2024-08-15,2024-12-20,2024-03-05,,,,,,,,,,,,,C00883,,,,,P0177,,,,,SKU-100176,,8,1432,296,94,,3972,5410,1064,95
O900151,2024-04-12,2024-12-14,2024-10-23,,,,,,,,,,,,,C00667,,,,,P0142,,,,,SKU-100141,,938,1014,249,421,,1744,152,69,477
O900152,2024-07-10,2024-02-08,2024-09-21,,,,,,,,,,,,,C00126,,,,,P0117,,,,,SKU-100116,,1539,2153,1576,116,,597,1167,12,415
O900153,2024-02-26,2024-02-02,2024-02-11,,,,,,,,,,,,,C00597,,,,,P0107,,,,,SKU-100106,,,1219,349,247,,4606,1695,136,96
O900154,2024-03-28,2024-06-27,2024-12-11,,,,,,,,,,,,,C01194,,,,,P0131,,,,,SKU-100130,,,1420,162,595,,638,6,452,59
O900155,2024-05-06,2024-06-06,2024-11-28,,,,,,,,,,,,,C00578,,,,,P0003,,,,,SKU-100002,,,16,363,109,,1849,1999,8,765
O900156,2024-07-27,2024-04-21,2024-06-02,,,,,,,,,,,,,C00485,,,,,P0093,,,,,SKU-100092,,,833,234,648,,1099,296,992,164
O900157,2024-07-16,2024-12-31,2024-03-28,,,,,,,,,,,,,C00987,,,,,P0110,,,,,SKU-100109,,,581,150,98,,1408,2422,1226,802
O900158,2024-12-25,2024-09-22,2024-03-16,,,,,,,,,,,,,C00503,,,,,P0058,,,,,SKU-100057,,,2280,45,296,,38,67,1070,1117
O900159,2024-03-03,2024-02-21,2024-09-24,,,,,,,,,,,,,C00023,,,,,P0161,,,,,SKU-100160,,,1644,1105,65,,728,8671,291,503
O900160,2024-01-12,2024-08-03,2024-01-11,,,,,,,,,,,,,C00623,,,,,P0124,,,,,SKU-100123,,,1598,628,441,,1675,1791,5172,1019
O900161,2024-06-29,2024-06-23,2024-11-15,,,,,,,,,,,,,C01036,,,,,P0127,,,,,SKU-100126,,,45,356,642,,14,115,1810,124
O900162,2024-03-24,2024-03-18,2024-08-25,,,,,,,,,,,,,C00915,,,,,P0105,,,,,SKU-100104,,,2074,299,207,,63,1244,774,159
O900163,2024-01-21,2024-05-11,2024-06-30,,,,,,,,,,,,,C00316,,,,,P0101,,,,,SKU-100100,,,,1125,174,,218,42,80,480
O900164,2024-08-14,2024-10-20,2024-10-12,,,,,,,,,,,,,C00108,,,,,P0018,,,,,SKU-100017,,,,152,97,,596,544,995,796
O900165,2024-03-11,2024-09-04,2024-01-28,,,,,,,,,,,,,C00885,,,,,P0082,,,,,SKU-100081,,,,60,574,,16,4136,3296,185
O900166,2024-01-02,2024-07-18,2024-02-24,,,,,,,,,,,,,C00400,,,,,P0138,,,,,SKU-100137,,,,35,178,,1194,3575,84,1970
O900167,2024-05-05,2024-07-20,,,,,,,,,,,,,,C00250,,,,,P0056,,,,,SKU-100055,,,,70,142,,2212,1584,812,418
O900168,2024-08-31,2024-10-28,,,,,,,,,,,,,,C00223,,,,,P0034,,,,,SKU-100033,,,,324,160,,1402,1482,791,157
O900169,2024-11-17,2024-01-23,,,,,,,,,,,,,,C00008,,,,,P0068,,,,,SKU-100067,,,,241,1215,,410,597,6768,378
O900170,2024-04-06,2024-05-04,,,,,,,,,,,,,,C01162,,,,,P0160,,,,,SKU-100159,,,,74,429,,30,4145,1103,131
O900171,2024-01-15,2024-06-26,,,,,,,,,,,,,,C00389,,,,,P0175,,,,,SKU-100174,,,,108,76,,6988,549,328,370
O900172,2024-02-27,2024-02-15,,,,,,,,,,,,,,C01024,,,,,P0010,,,,,SKU-100009,,,,390,852,,4748,1657,2706,672
O900173,2024-06-03,2024-01-04,,,,,,,,,,,,,,C01072,,,,,P0001,,,,,SKU-100000,,,,201,956,,2198,1572,1150,254
O900174,2024-05-22,2024-03-20,,,,,,,,,,,,,,C00094,,,,,P0156,,,,,SKU-100155,,,,187,230,,1348,956,90,165
O900175,2024-02-22,2024-03-23,,,,,,,,,,,,,,C00282,,,,,P0086,,,,,SKU-100085,,,,68,51,,99,1239,4,1617
O900176,2024-09-18,2024-02-22,,,,,,,,,,,,,,C00758,,,,,P0081,,,,,SKU-100080,,,,322,137,,1422,130,2320,80
O900177,2024-09-12,2024-12-02,,,,,,,,,,,,,,C00166,,,,,P0007,,,,,SKU-100006,,,,30,64,,5724,619,1037,1381
O900178,2024-09-09,2024-11-08,,,,,,,,,,,,,,C00555,,,,,P0016,,,,,SKU-100015,,,,199,119,,133,1541,2790,14
O900179,2024-08-08,2024-09-20,,,,,,,,,,,,,,C00617,,,,,P0021,,,,,SKU-100020,,,,47,190,,1136,12,2052,1185
O900180,2024-06-08,2024-08-05,,,,,,,,,,,,,,C00450,,,,,,,,,,,,,,645,265,,136,58,1931,79
O900181,2024-10-02,2024-10-12,,,,,,,,,,,,,,C00746,,,,,,,,,,,,,,1321,54,,1366,15,89,1106
O900182,2024-07-18,2024-04-26,,,,,,,,,,,,,,C00060,,,,,,,,,,,,,,248,526,,8964,187,4680,188
O900183,2024-04-25,2024-10-16,,,,,,,,,,,,,,C00226,,,,,,,,,,,,,,1310,92,,1459,4383,1410,1487
O900184,2024-11-29,2024-07-03,,,,,,,,,,,,,,C00893,,,,,,,,,,,,,,619,305,,27,14,1532,438
O900185,2024-08-27,2024-08-16,,,,,,,,,,,,,,C00688,,,,,,,,,,,,,,404,114,,536,548,1148,531
O900186,2024-08-11,2024-09-03,,,,,,,,,,,,,,C00605,,,,,,,,,,,,,,237,79,,4323,1051,36,250
O900187,2024-01-11,2024-06-09,,,,,,,,,,,,,,C00444,,,,,,,,,,,,,,364,117,,1447,1991,1255,28
O900188,2024-07-28,2025-01-06,,,,,,,,,,,,,,C01175,,,,,,,,,,,,,,58,274,,3896,1234,198,827
O900189,2024-10-09,2024-06-16,,,,,,,,,,,,,,C01015,,,,,,,,,,,,,,457,571,,5808,377,6708,763
O900190,2024-09-08,2024-07-14,,,,,,,,,,,,,,C00033,,,,,,,,,,,,,,448,302,,1494,2299,2428,-228
O900191,2024-03-09,2024-08-06,,,,,,,,,,,,,,C00759,,,,,,,,,,,,,,585,709,,4502,6289,81,807
O900192,2024-03-27,2024-05-23,,,,,,,,,,,,,,C01111,,,,,,,,,,,,,,476,599,,40,27,1530,213
O900193,2024-04-15,2024-11-18,,,,,,,,,,,,,,C00749,,,,,,,,,,,,,,353,146,,51,43,423,554
O900194,2024-05-07,2024-03-04,,,,,,,,,,,,,,C00233,,,,,,,,,,,,,,56,594,,2870,598,3336,742
O900195,2024-05-11,2024-07-15,,,,,,,,,,,,,,C00112,,,,,,,,,,,,,,98,304,,2296,1764,5576,60
O900196,2024-04-18,2024-11-05,,,,,,,,,,,,,,C00754,,,,,,,,,,,,,,72,158,,131,4083,2463,1395
O900197,2024-12-14,2024-08-23,,,,,,,,,,,,,,C00304,,,,,,,,,,,,,,367,165,,6884,1934,252,432
O900198,2024-09-07,2024-07-01,,,,,,,,,,,,,,C00861,,,,,,,,,,,,,,636,151,,2469,2143,27,83
O900199,2024-06-23,2024-09-02,,,,,,,,,,,,,,C00669,,,,,,,,,,,,,,49,129,,2688,1254,607,2341
O900200,2024-09-01,2024-08-10,,,,,,,,,,,,,,C00992,,,,,,,,,,,,,,438,281,,1352,1388,620,799
O900201,2024-01-24,2024-03-13,,,,,,,,,,,,,,C00360,,,,,,,,,,,,,,116,110,,48,3904,430,87
O900202,2024-11-04,2024-04-15,,,,,,,,,,,,,,C00072,,,,,,,,,,,,,,885,634,,2147,65,3322,419
O900203,2024-10-10,2024-07-19,,,,,,,,,,,,,,C00656,,,,,,,,,,,,,,54,288,,303,1180,79,195
O900204,2024-04-08,2024-03-06,,,,,,,,,,,,,,C00302,,,,,,,,,,,,,,334,52,,9208,5266,1080,192
O900205,2024-08-01,2024-10-06,,,,,,,,,,,,,,C00047,,,,,,,,,,,,,,1534,465,,24,1688,671,824
O900206,2024-08-12,2024-06-18,,,,,,,,,,,,,,C00740,,,,,,,,,,,,,,455,652,,2544,1450,510,106
O900207,2024-08-10,2024-02-29,,,,,,,,,,,,,,C00180,,,,,,,,,,,,,,337,401,,506,1648,132,1186
O900208,2024-09-23,2024-02-01,,,,,,,,,,,,,,C00177,,,,,,,,,,,,,,46,32,,5976,943,428,493
O900209,2024-10-03,2024-07-06,,,,,,,,,,,,,,C00560,,,,,,,,,,,,,,427,576,,7500,116,7308,41
O900210,2024-09-16,2024-09-09,,,,,,,,,,,,,,C00255,,,,,,,,,,,,,,125,491,,3033,1161,7724,343
O900211,2024-06-16,2024-11-04,,,,,,,,,,,,,,C00741,,,,,,,,,,,,,,103,298,,399,7440,1215,313
O900212,2024-08-16,2024-02-11,,,,,,,,,,,,,,C00594,,,,,,,,,,,,,,222,153,,745,1357,10,270
O900213,2024-12-18,2025-01-03,,,,,,,,,,,,,,C00697,,,,,,,,,,,,,,28,60,,542,24,6088,570
O900214,2024-08-30,2024-05-25,,,,,,,,,,,,,,C01129,,,,,,,,,,,,,,382,138,,4016,493,1630,1375
O900215,2024-04-03,2024-06-28,,,,,,,,,,,,,,C00430,,,,,,,,,,,,,,953,173,,126,4323,2556,40
O900216,2024-09-14,2024-12-03,,,,,,,,,,,,,,C01052,,,,,,,,,,,,,,182,36,,1714,1230,3724,949
O900217,2024-02-20,2024-09-27,,,,,,,,,,,,,,C00410,,,,,,,,,,,,,,65,698,,984,98,100,655
O900218,2024-06-04,2024-12-17,,,,,,,,,,,,,,C01035,,,,,,,,,,,,,,61,124,,848,8,208,175
O900219,2024-11-02,2024-05-09,,,,,,,,,,,,,,C00203,,,,,,,,,,,,,,279,103,,202,3701,3116,1460
O900220,2024-12-15,2024-05-21,,,,,,,,,,,,,,C00439,,,,,,,,,,,,,,449,301,,592,141,5176,605
O900221,2024-11-28,2024-12-29,,,,,,,,,,,,,,C01142,,,,,,,,,,,,,,424,541,,8804,35,3384,1338
O900222,2024-02-02,2024-12-12,,,,,,,,,,,,,,C00877,,,,,,,,,,,,,,135,323,,9184,3891,1239,1353
O900223,2024-01-28,2024-11-14,,,,,,,,,,,,,,C00175,,,,,,,,,,,,,,22,192,,2068,5518,4392,439
O900224,2024-11-13,2024-12-10,,,,,,,,,,,,,,C00411,,,,,,,,,,,,,,610,47,,17,1225,1558,730
O900225,2024-06-24,2024-11-24,,,,,,,,,,,,,,C00730,,,,,,,,,,,,,,44,237,,8736,54,164,1539
O900226,2024-06-25,2024-06-19,,,,,,,,,,,,,,C00473,,,,,,,,,,,,,,238,86,,2374,4277,2898,626
O900227,2024-04-19,2024-06-20,,,,,,,,,,,,,,C00621,,,,,,,,,,,,,,118,562,,2424,1229,107,346
O900228,2024-05-28,2024-07-13,,,,,,,,,,,,,,C00704,,,,,,,,,,,,,,346,289,,3812,46,5132,212
O900229,2024-12-30,2024-12-21,,,,,,,,,,,,,,C00363,,,,,,,,,,,,,,197,685,,5848,2583,1666,27
O900230,2024-09-17,2024-05-16,,,,,,,,,,,,,,C01105,,,,,,,,,,,,,,18,37,,36,2181,215,225
O900231,2024-10-25,2024-12-23,,,,,,,,,,,,,,C00723,,,,,,,,,,,,,,105,13,,72,124,2985,486
O900232,2024-04-29,2024-05-28,,,,,,,,,,,,,,C00780,,,,,,,,,,,,,,493,176,,340,76,501,120
O900233,2024-05-20,2024-04-07,,,,,,,,,,,,,,C00174,,,,,,,,,,,,,,215,66,,4238,5507,540,642
O900234,2024-08-19,2024-06-04,,,,,,,,,,,,,,C00042,,,,,,,,,,,,,,112,572,,1025,2173,571,964
O900235,2024-07-29,2024-10-07,,,,,,,,,,,,,,C01018,,,,,,,,,,,,,,389,203,,6256,1213,4280,300
O900236,2024-03-14,2024-01-11,,,,,,,,,,,,,,C00589,,,,,,,,,,,,,,341,266,,34,7180,846,621
O900237,2024-05-27,2024-04-16,,,,,,,,,,,,,,C00138,,,,,,,,,,,,,,254,61,,4482,2339,1092,455
O900238,2024-05-09,2024-03-30,,,,,,,,,,,,,,C01106,,,,,,,,,,,,,,276,543,,1655,1190,2382,50
O900239,2024-05-19,2024-11-09,,,,,,,,,,,,,,C00383,,,,,,,,,,,,,,75,154,,5898,1775,1608,940
O900240,2024-10-18,2024-03-01,,,,,,,,,,,,,,C00123,,,,,,,,,,,,,,63,344,,100,41,3416,1006
O900241,2024-12-07,2024-07-23,,,,,,,,,,,,,,C00417,,,,,,,,,,,,,,127,293,,2119,1714,180,716
O900242,2024-01-07,2024-02-13,,,,,,,,,,,,,,C00057,,,,,,,,,,,,,,594,58,,268,1997,1588,1253
O900243,2024-07-11,2024-04-25,,,,,,,,,,,,,,C01128,,,,,,,,,,,,,,877,435,,4172,258,1374,39
O900244,2024-04-11,2024-05-30,,,,,,,,,,,,,,C00185,,,,,,,,,,,,,,183,745,,7672,8103,3309,199
O900245,2024-11-06,2024-01-17,,,,,,,,,,,,,,C01017,,,,,,,,,,,,,,218,219,,151,2860,1974,310
O900246,2024-10-27,2024-08-07,,,,,,,,,,,,,,C00447,,,,,,,,,,,,,,144,90,,2244,91,240,854
O900247,2024-12-26,2024-05-07,,,,,,,,,,,,,,C00232,,,,,,,,,,,,,,383,844,,2196,2188,64,67
O900248,2024-01-22,2024-08-20,,,,,,,,,,,,,,C00650,,,,,,,,,,,,,,27,106,,271,506,1284,214
O900249,2024-03-12,2024-09-14,,,,,,,,,,,,,,C00535,,,,,,,,,,,,,,701,771,,4266,50,72,349
O900250,2024-09-20,2024-06-30,,,,,,,,,,,,,,C00267,,,,,,,,,,,,,,294,75,,693,5677,182,460
O900251,2024-12-05,2024-03-08,,,,,,,,,,,,,,C00849,,,,,,,,,,,,,,283,338,,857,6375,3,174
O900252,2024-06-19,2024-03-09,,,,,,,,,,,,,,C00469,,,,,,,,,,,,,,95,220,,2221,2881,2928,-16
O900253,2024-03-22,2024-11-06,,,,,,,,,,,,,,C00349,,,,,,,,,,,,,,388,455,,948,339,2510,194
O900254,2024-03-16,2024-03-25,,,,,,,,,,,,,,C00059,,,,,,,,,,,,,,200,148,,5608,1712,1004,71
O900255,2024-02-15,2024-12-25,,,,,,,,,,,,,,C00726,,,,,,,,,,,,,,622,254,,1012,34,1342,319
O900256,2024-11-26,2024-02-14,,,,,,,,,,,,,,C01189,,,,,,,,,,,,,,64,56,,1312,95,2324,1224
O900257,2024-02-23,2024-03-14,,,,,,,,,,,,,,C00534,,,,,,,,,,,,,,37,510,,4242,802,965,171
O900258,2024-12-28,2024-01-03,,,,,,,,,,,,,,C00541,,,,,,,,,,,,,,634,978,,1372,1485,1965,398
O900259,2024-01-30,2024-12-09,,,,,,,,,,,,,,C00109,,,,,,,,,,,,,,750,697,,2112,2372,2684,623
O900260,2024-09-27,2024-10-01,,,,,,,,,,,,,,C00905,,,,,,,,,,,,,,179,1012,,4488,1767,834,816
O900261,2024-04-05,2024-01-16,,,,,,,,,,,,,,C00345,,,,,,,,,,,,,,171,17,,219,671,2586,172
O900262,2024-09-06,2024-10-04,,,,,,,,,,,,,,C01021,,,,,,,,,,,,,,588,356,,2828,434,3480,69
O900263,2024-02-25,2024-04-11,,,,,,,,,,,,,,C00167,,,,,,,,,,,,,,444,662,,1632,3506,833,209
O900264,2024-08-03,2024-06-24,,,,,,,,,,,,,,C00265,,,,,,,,,,,,,,29,183,,4356,3815,2096,339
O900265,2024-12-31,2024-04-01,,,,,,,,,,,,,,C00492,,,,,,,,,,,,,,258,647,,2499,1423,4956,437
O900266,2024-11-12,2024-06-13,,,,,,,,,,,,,,C00269,,,,,,,,,,,,,,791,33,,292,39,582,235
O900267,2024-12-24,2024-11-03,,,,,,,,,,,,,,C00755,,,,,,,,,,,,,,566,260,,2240,912,3176,525
O900268,2024-04-23,2024-07-30,,,,,,,,,,,,,,C01075,,,,,,,,,,,,,,267,210,,93,984,1447,1855
O900269,2024-10-13,2024-03-16,,,,,,,,,,,,,,C01165,,,,,,,,,,,,,,748,407,,298,780,1222,252
O900270,2024-11-05,2024-07-26,,,,,,,,,,,,,,C00171,,,,,,,,,,,,,,107,335,,5,1825,2715,43
O900271,2024-06-07,2024-10-11,,,,,,,,,,,,,,C00380,,,,,,,,,,,,,,658,40,,3932,3805,91,911
O900272,2024-09-26,2024-05-02,,,,,,,,,,,,,,C00496,,,,,,,,,,,,,,91,224,,4294,3777,33,290
O900273,2024-01-23,2024-01-30,,,,,,,,,,,,,,C00912,,,,,,,,,,,,,,485,644,,1636,545,3804,-7
O900274,2024-02-09,2024-06-10,,,,,,,,,,,,,,C01000,,,,,,,,,,,,,,206,167,,1968,4727,17,48
O900275,2024-08-05,2024-04-30,,,,,,,,,,,,,,C00711,,,,,,,,,,,,,,130,107,,4112,7483,1642,886
O900276,2024-06-12,2024-11-30,,,,,,,,,,,,,,C00310,,,,,,,,,,,,,,170,235,,1432,9184,3033,1355
O900277,2024-07-12,2024-04-22,,,,,,,,,,,,,,C00204,,,,,,,,,,,,,,1252,343,,2592,1820,272,436
O900278,2024-07-13,2024-11-29,,,,,,,,,,,,,,C00588,,,,,,,,,,,,,,500,291,,3936,28,2126,732
O900279,2024-05-03,2024-07-10,,,,,,,,,,,,,,C00468,,,,,,,,,,,,,,96,25,,3494,7426,1170,429
O900280,2024-05-31,2024-12-26,,,,,,,,,,,,,,C00143,,,,,,,,,,,,,,93,170,,5844,1970,3332,275
O900281,2024-03-07,2024-07-09,,,,,,,,,,,,,,C01177,,,,,,,,,,,,,,154,278,,1014,1459,3654,1295
O900282,2024-08-26,2024-10-17,,,,,,,,,,,,,,C00017,,,,,,,,,,,,,,1382,800,,1452,2060,654,238
O900283,2024-08-02,2024-01-27,,,,,,,,,,,,,,C00829,,,,,,,,,,,,,,140,125,,2552,1890,2439,760
O900284,2024-06-14,2024-10-21,,,,,,,,,,,,,,C00640,,,,,,,,,,,,,,553,204,,104,3355,1202,125
O900285,2024-09-11,2024-11-13,,,,,,,,,,,,,,C00695,,,,,,,,,,,,,,615,567,,6620,61,1395,976
O900286,2024-03-05,2024-03-07,,,,,,,,,,,,,,C01174,,,,,,,,,,,,,,165,460,,820,1793,7896,585
O900287,2024-09-10,2024-01-18,,,,,,,,,,,,,,C00809,,,,,,,,,,,,,,34,342,,120,5263,1948,63
O900288,2024-03-01,2024-05-06,,,,,,,,,,,,,,C00248,,,,,,,,,,,,,,230,438,,5656,2698,4776,211
O900289,2024-07-23,2024-01-26,,,,,,,,,,,,,,C00864,,,,,,,,,,,,,,743,1174,,2153,1607,104,314
O900290,2024-02-03,2024-05-17,,,,,,,,,,,,,,C00986,,,,,,,,,,,,,,391,199,,1667,1066,5796,-2
O900291,2024-09-30,2024-09-18,,,,,,,,,,,,,,C00920,,,,,,,,,,,,,,721,101,,3657,129,3044,934
O900292,2024-07-07,2024-11-22,,,,,,,,,,,,,,C00050,,,,,,,,,,,,,,357,953,,149,1872,336,268
O900293,2024-07-30,2024-08-13,,,,,,,,,,,,,,C01034,,,,,,,,,,,,,,213,279,,45,87,631,412
O900294,2024-06-28,2024-06-11,,,,,,,,,,,,,,C01135,,,,,,,,,,,,,,648,130,,5280,1375,2562,547
O900295,2024-11-09,2024-07-27,,,,,,,,,,,,,,C00593,,,,,,,,,,,,,,233,350,,132,63,6996,197
O900296,2024-03-20,2024-05-24,,,,,,,,,,,,,,C01046,,,,,,,,,,,,,,1116,544,,2022,330,902,1663
O900297,2024-04-04,2024-01-02,,,,,,,,,,,,,,C00432,,,,,,,,,,,,,,317,282,,54,4225,5247,405
O900298,2024-05-21,2024-02-06,,,,,,,,,,,,,,C01139,,,,,,,,,,,,,,329,46,,4902,3602,113,2197
O900299,2024-10-15,2024-08-04,,,,,,,,,,,,,,C00734,,,,,,,,,,,,,,532,131,,436,655,3354,1156
O900300,2024-01-16,2024-08-11,,,,,,,,,,,,,,C00454,,,,,,,,,,,,,,82,1404,,3698,974,794,318
O900301,2024-07-15,2024-06-03,,,,,,,,,,,,,,C00076,,,,,,,,,,,,,,132,181,,1721,5818,1677,245
O900302,2024-09-13,2024-03-02,,,,,,,,,,,,,,C01012,,,,,,,,,,,,,,807,91,,4392,32,813,320
O900303,2024-11-08,2024-07-16,,,,,,,,,,,,,,C00532,,,,,,,,,,,,,,113,315,,4402,4348,2924,146
O900304,2024-12-27,2024-01-25,,,,,,,,,,,,,,C00107,,,,,,,,,,,,,,354,818,,985,1539,3124,386
O900305,2024-06-27,2024-02-20,,,,,,,,,,,,,,C00868,,,,,,,,,,,,,,114,59,,152,5013,1194,98
O900306,2024-04-26,2024-06-01,,,,,,,,,,,,,,C00685,,,,,,,,,,,,,,551,303,,4389,2013,4104,2301
O900307,2024-10-29,2024-03-27,,,,,,,,,,,,,,C00899,,,,,,,,,,,,,,83,514,,1472,214,1100,842
O900308,2024-05-26,2024-04-19,,,,,,,,,,,,,,C00618,,,,,,,,,,,,,,352,473,,2251,3838,550,382
O900309,2024-03-02,2024-03-10,,,,,,,,,,,,,,C00022,,,,,,,,,,,,,,333,321,,9996,26,5556,1174
O900310,2024-02-08,2024-01-07,,,,,,,,,,,,,,C00395,,,,,,,,,,,,,,310,606,,2580,136,126,400
O900311,2024-04-20,2024-08-18,,,,,,,,,,,,,,C00911,,,,,,,,,,,,,,266,149,,5680,6138,1832,3412
O900312,2024-05-18,2024-07-11,,,,,,,,,,,,,,C01196,,,,,,,,,,,,,,473,113,,170,1986,2588,178
O900313,2024-03-25,2024-11-17,,,,,,,,,,,,,,C00487,,,,,,,,,,,,,,172,617,,8344,5233,4566,1281
O900314,2024-08-13,2024-08-22,,,,,,,,,,,,,,C00958,,,,,,,,,,,,,,469,195,,4368,128,5076,142
O900315,2024-04-07,2024-04-06,,,,,,,,,,,,,,C00744,,,,,,,,,,,,,,90,277,,532,1907,56,1128
O900316,2024-05-16,2024-11-21,,,,,,,,,,,,,,C00061,,,,,,,,,,,,,,149,189,,930,1976,575,578
O900317,2024-02-29,2024-07-31,,,,,,,,,,,,,,C00537,,,,,,,,,,,,,,66,213,,3075,225,2616,293
O900318,2024-11-30,2024-02-26,,,,,,,,,,,,,,C00351,,,,,,,,,,,,,,39,134,,9212,3839,358,269
O900319,2024-12-11,2024-01-13,,,,,,,,,,,,,,C00767,,,,,,,,,,,,,,436,730,,1441,754,5532,1914
O900320,2024-12-21,2024-01-22,,,,,,,,,,,,,,C00507,,,,,,,,,,,,,,312,49,,6909,656,3111,528
O900321,2024-10-14,2024-02-12,,,,,,,,,,,,,,C00990,,,,,,,,,,,,,,400,57,,4100,2168,393,422
O900322,2024-03-18,2024-01-05,,,,,,,,,,,,,,C00481,,,,,,,,,,,,,,328,349,,23,447,927,1784
O900323,2024-04-27,2024-04-28,,,,,,,,,,,,,,C00753,,,,,,,,,,,,,,145,197,,4604,4655,1055,331
O900324,2024-08-25,2024-04-24,,,,,,,,,,,,,,C01051,,,,,,,,,,,,,,178,440,,1414,830,1582,264
O900325,2024-10-08,2024-12-01,,,,,,,,,,,,,,C00018,,,,,,,,,,,,,,428,196,,105,1286,2480,1292
O900326,2024-11-25,2024-11-25,,,,,,,,,,,,,,C00176,,,,,,,,,,,,,,67,226,,2302,479,2298,479
O900327,2024-01-25,2024-03-17,,,,,,,,,,,,,,C00626,,,,,,,,,,,,,,450,507,,1463,451,766,753
O900328,2024-12-08,2024-12-07,,,,,,,,,,,,,,C00668,,,,,,,,,,,,,,302,256,,4276,247,1650,226
O900329,2024-03-06,2024-04-14,,,,,,,,,,,,,,C00131,,,,,,,,,,,,,,184,102,,1420,1581,1442,309
O900330,2024-02-11,2024-10-22,,,,,,,,,,,,,,C00066,,,,,,,,,,,,,,306,164,,5740,3606,2074,518
O900331,2024-07-02,2024-03-21,,,,,,,,,,,,,,C00932,,,,,,,,,,,,,,227,245,,4377,1235,1197,688
O900332,2024-11-14,2024-02-25,,,,,,,,,,,,,,C00141,,,,,,,,,,,,,,534,53,,32,2006,3248,2100
O900333,2024-02-19,2024-01-28,,,,,,,,,,,,,,C01166,,,,,,,,,,,,,,148,426,,1666,4039,3192,957
O900334,2024-10-24,2024-11-16,,,,,,,,,,,,,,C00359,,,,,,,,,,,,,,224,180,,833,204,639,734
O900335,2024-12-03,2024-06-29,,,,,,,,,,,,,,C00324,,,,,,,,,,,,,,754,345,,6567,2404,1018,58
O900336,2024-08-28,2024-06-02,,,,,,,,,,,,,,C00216,,,,,,,,,,,,,,1241,454,,200,1152,168,1296
O900337,2024-08-23,2024-12-30,,,,,,,,,,,,,,C00497,,,,,,,,,,,,,,175,140,,2176,49,532,580
O900338,2024-02-17,2024-10-15,,,,,,,,,,,,,,C00010,,,,,,,,,,,,,,161,23,,3128,593,2884,1237
O900339,2024-03-31,2024-09-01,,,,,,,,,,,,,,C00130,,,,,,,,,,,,,,260,641,,6552,1583,1960,206
O900340,2024-04-10,2024-12-13,,,,,,,,,,,,,,C00648,,,,,,,,,,,,,,888,96,,1098,1217,51,359
O900341,2024-08-17,2024-12-05,,,,,,,,,,,,,,C00273,,,,,,,,,,,,,,1573,284,,6723,1070,5856,834
O900342,2024-11-07,2024-09-29,,,,,,,,,,,,,,C00784,,,,,,,,,,,,,,392,944,,70,3746,1749,424
O900343,2024-04-30,2024-08-21,,,,,,,,,,,,,,C00163,,,,,,,,,,,,,,204,287,,744,1927,2193,1109
O900344,2024-04-28,2024-03-11,,,,,,,,,,,,,,C00674,,,,,,,,,,,,,,164,523,,3940,78,1310,-13
O900345,2024-01-31,2024-07-17,,,,,,,,,,,,,,C00702,,,,,,,,,,,,,,259,249,,581,139,2448,1020
O900346,2024-11-24,2024-09-28,,,,,,,,,,,,,,C00376,,,,,,,,,,,,,,407,326,,9120,8563,5793,581
O900347,2024-05-12,2024-08-25,,,,,,,,,,,,,,C00484,,,,,,,,,,,,,,344,524,,546,248,681,592
O900348,2024-12-19,2024-08-14,,,,,,,,,,,,,,C01181,,,,,,,,,,,,,,561,404,,69,983,3276,234
O900349,2024-05-29,2024-12-24,,,,,,,,,,,,,,C00888,,,,,,,,,,,,,,484,290,,1191,163,1383,577
O900350,2024-09-25,2024-08-26,,,,,,,,,,,,,,C00527,,,,,,,,,,,,,,120,179,,262,2195,2404,1139
O900351,2024-11-23,2024-09-13,,,,,,,,,,,,,,C00317,,,,,,,,,,,,,,541,252,,1772,2144,1538,1226
O900352,2024-11-18,2025-01-01,,,,,,,,,,,,,,C01003,,,,,,,,,,,,,,326,837,,2732,1061,2184,1010
O900353,2024-01-14,2024-11-15,,,,,,,,,,,,,,C01044,,,,,,,,,,,,,,850,645,,2980,88,642,589
O900354,2024-07-05,2024-06-07,,,,,,,,,,,,,,C00058,,,,,,,,,,,,,,274,241,,3561,112,3078,969
